"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"RP11-64K7.1",4.21384687309221,-2.98567075850636,47.5403328494424,4.35452973992322e-155,1.0264932955921e-150,342.583704833498,"UP"
"RP11-40C6.2",7.63521349020637,-0.374531834266064,42.808954326777,1.91400987060024e-141,2.25594773398298e-137,312.063535285294,"UP"
"MYH7",-6.93214779196477,-3.90795035168829,-39.8350041918136,2.48120371818513e-132,1.94964717495927e-128,291.401841871074,"DOWN"
"CRNN",-5.67231640909044,-4.76899019637852,-38.1544298374063,5.48800542054408e-127,3.23421879446214e-123,278.939810191399,"DOWN"
"UBAP1L",-3.27978412309338,1.28729084339871,-37.9429899207809,2.64319680742601e-126,1.24616156682907e-122,278.115486835377,"DOWN"
"EIF5AP4",5.11937813614636,-1.7516326890599,37.8659730596418,4.69228466745815e-126,1.84352044109985e-122,276.849395726746,"UP"
"NPIPB5",-3.04048537763176,4.94894288402906,-37.0921951553843,1.55877360086257e-123,5.24928144187619e-120,271.806205447079,"DOWN"
"PRSS53",-4.94207239842749,1.38621702579248,-36.9760261582093,3.75003278542791e-123,1.10499403563615e-119,270.902650042149,"DOWN"
"MYL2",-5.67336231795138,-4.39897193731829,-35.5955158815619,1.44338354170624e-118,3.7805422476268e-115,259.813790992841,"DOWN"
"AFG3L1P",-2.15478002454924,2.74114988295767,-35.2915537095707,1.52278117074542e-117,3.58965205379818e-114,258.045626084776,"DOWN"
"SEMA3F-AS1",-3.11336100816393,-0.691903116349197,-35.029695807075,1.16985316396954e-116,2.29807905285449e-113,255.746889951143,"DOWN"
"FLG2",-4.77241737024558,-4.92734057387692,-35.0760917020052,8.14649954669908e-117,1.74579485285761e-113,255.673294241565,"DOWN"
"HNRNPCP2",3.49349096170379,1.06771851351713,34.6101561206698,3.12274920475033e-115,5.6625051541215e-112,252.360373464114,"UP"
"TIAF1",-3.13677765746653,1.87276181914434,-34.230309616999,6.22572382303365e-114,1.04827848343123e-110,249.739022224676,"DOWN"
"N4BP2L2-IT2",-3.29557453654922,-0.117014798453581,-33.4662936529715,2.70381994894746e-111,4.24914317710257e-108,243.556639268109,"DOWN"
"PPIAP22",2.7036971571262,4.57929299187256,33.3918954751781,4.90382169273795e-111,7.22486179768198e-108,243.085808918771,"UP"
"AGAP6",-2.5620286698781,3.1612609344515,-33.3593659076451,6.36326083538587e-111,8.82359692191477e-108,242.812868402593,"DOWN"
"RBM6",-1.88774172258368,5.42662523991313,-33.336172430524,7.66279065057054e-111,1.00352757781055e-107,242.593912232138,"DOWN"
"AKAP17A",-1.91621778152714,4.03915545153864,-33.260686744908,1.40365432488762e-110,1.74149175792505e-107,242.001163078956,"DOWN"
"PDXDC2P",-2.75831101904302,2.42340292066941,-33.2281883562489,1.82191829334513e-110,2.14740399645124e-107,241.77481280214,"DOWN"
"EEF1A1P9",3.89822714882387,-1.21737705573681,33.1793964665125,2.69584188476853e-110,3.02614670236421e-107,240.910128938729,"UP"
"RP11-69E11.4",-3.56549052413757,-0.227966930445844,-33.0839363782277,5.80756335578276e-110,6.22280413572123e-107,240.502263535851,"DOWN"
"AC006128.2",-3.42192620506897,1.25966384938234,-32.1883437118052,8.22535054035592e-107,8.43026905599174e-104,233.369573490462,"DOWN"
"RP1-102E24.8",-3.76015170964107,-0.239529854959475,-32.0111604866173,3.49751977597572e-106,3.43529306996149e-103,231.84576486227,"DOWN"
"CTD-2240E14.4",-3.66512910288645,-0.745505814738177,-31.8433631962682,1.38243600441306e-105,1.30352655728116e-102,230.425251923537,"DOWN"
"NPIPB4",-2.93810378693261,1.85755252623617,-31.6051557279659,9.78649704467778e-105,8.87296518593036e-102,228.606795799082,"DOWN"
"CTC-524C5.2",-3.17260979866021,0.69604048226847,-31.5746286474679,1.25828441961554e-104,1.09857550457767e-101,228.330608352187,"DOWN"
"RP11-228B15.4",-3.28614664742337,-0.0596540828893477,-31.4348629110694,3.98261537332182e-104,3.35293543554697e-101,227.133628120367,"DOWN"
"KRT2",-5.30748224951809,-4.4993196305885,-31.2643432325909,1.62968372621365e-103,1.32470808544946e-100,225.438894214016,"DOWN"
"CTD-3092A11.2",-2.67990049276923,2.85809205906632,-30.9685323389622,1.89415324082705e-102,1.48836247820053e-99,223.32941892272,"DOWN"
"RP11-192H23.4",-2.80149329775292,-0.0857990936134796,-30.9184650876202,2.87206362566203e-102,2.18397276928164e-99,222.859754683887,"DOWN"
"PRM1",-3.98682114103631,-5.51722634908717,-30.8603916256163,4.65641463182659e-102,3.43017694112651e-99,222.005025410613,"DOWN"
"LIPF",-6.01423018946353,-4.75949460288542,-30.8152525866505,6.78102047817373e-102,4.84390896157544e-99,221.770782991081,"DOWN"
"AL158801.1",3.80324745190126,-1.93870434985141,30.7468420830957,1.19924903394428e-101,8.31467572857899e-99,221.154941112577,"UP"
"CKM",-5.86197872426452,-3.1522608508709,-30.693784565646,1.86692854523695e-101,1.25740304562488e-98,220.875726819595,"DOWN"
"RP11-43N16.4",-3.13593045048571,0.541170700809241,-30.649508890138,2.7017655685658e-101,1.7691311041056e-98,220.676589942605,"DOWN"
"MZF1",-1.95844732357156,3.63853313637252,-30.5015012552883,9.31139766259356e-101,5.93236694865724e-98,219.410218774746,"DOWN"
"KIAA0895L",-2.46997594659233,2.55086821832022,-30.4642109670582,1.2723032613045e-100,7.89263283650818e-98,219.137684310914,"DOWN"
"PRM2",-4.56178203433228,-5.22222451441302,-30.4397202649085,1.56196768656905e-100,9.44109340397235e-98,218.539748632232,"DOWN"
"RRN3P1",-3.04502503016445,1.42550401119369,-30.3621939361681,2.99141492239926e-100,1.76291559914294e-97,218.300445437384,"DOWN"
"FAM193B",-2.1360242854374,4.71181750253202,-30.3323108498982,3.84362649323892e-100,2.2098977396371e-97,217.967114994561,"DOWN"
"SLX1A-SULT1A3",-2.50037335699065,2.39808603635503,-30.2261673886501,9.37158627861547e-100,5.25991436537625e-97,217.148021942515,"DOWN"
"AGAP5",-2.39294914324079,1.38317554063012,-30.0771561998048,3.28273206045161e-99,1.799624252582e-96,215.908985102396,"DOWN"
"RPL12P38",3.29600273947743,-3.46706423967264,30.0385393123503,4.54485434891301e-99,2.43490571743014e-96,215.231193776169,"UP"
"TRIM66",-2.53246125059191,3.1411530031212,-30.0004921260013,6.26323453130875e-99,3.28096061347869e-96,215.22280188049,"DOWN"
"RP11-231C14.4",-2.98585184451421,3.38539743049635,-29.9574582334819,9.00380289288343e-99,4.61405751291176e-96,214.851646551382,"DOWN"
"TAF1C",-1.54703893866875,4.51174286371401,-29.9296315324047,1.13868714047407e-98,5.71112169412665e-96,214.581054593662,"DOWN"
"SH3BP5-AS1",-2.50648748123725,2.20924514297118,-29.8331145616334,2.57299675284795e-98,1.24924455318848e-95,213.845835101796,"DOWN"
"FAM86B3P",-2.6349973743411,0.225342177177857,-29.832027734171,2.59674131872209e-98,1.24924455318848e-95,213.807127041185,"DOWN"
"RP11-10G12.1",3.2685496730115,-3.76129345714345,29.8163031402442,2.96590012408771e-98,1.39830327250239e-95,213.368868634462,"UP"
"CTD-2013N17.6",-3.22266856357822,-0.632343589310185,-29.7316502083315,6.06960862720692e-98,2.80546831704213e-95,212.916166294517,"DOWN"
"CCNL2",-2.46291124260637,6.28638218607343,-29.5579691884664,2.64511542630031e-97,1.19910203738803e-94,211.445264684893,"DOWN"
"RBM33",-1.36789619267951,4.89824589983651,-29.5075993860174,4.05646079766201e-97,1.80420661100541e-94,211.003375119507,"DOWN"
"CTB-89H12.4",-2.1065639771329,3.80386908639681,-29.4685301895378,5.65301779275043e-97,2.46775163756492e-94,210.697115449517,"DOWN"
"DNHD1",-2.87005280424989,2.95528111220271,-29.3833767389583,1.16602671280526e-96,4.99759049108333e-94,210.007814609956,"DOWN"
"RP11-66N24.3",-3.06108248289291,2.19475423727952,-29.3618373288463,1.40056669291363e-96,5.89563547358089e-94,209.852261260693,"DOWN"
"KRT13",-7.3389957526915,-2.90487358024123,-29.3302017196346,1.83338097021746e-96,7.45142924326486e-94,209.531421823564,"DOWN"
"HNRNPA1P4",3.20697544132438,-3.57372830338133,29.3436474538267,1.63508635096015e-96,6.76208606161117e-94,209.393999500755,"UP"
"KRT4",-6.42523999525814,-3.44667688975583,-29.3078479765973,2.21779318623684e-96,8.86102352189169e-94,209.27727051752,"DOWN"
"DCD",-3.5583710163953,-5.69105502909469,-29.3008074712562,2.35485223050185e-96,9.25182193827004e-94,208.998014013883,"DOWN"
"NPIPB11",-3.0543465821833,0.443241390010741,-29.204612753797,5.34624830339959e-96,2.06601821731211e-93,208.517344595447,"DOWN"
"NXF1",-1.43915159717365,5.70691898032396,-29.1375469662624,9.47542073098602e-96,3.60264665954086e-93,207.852647155317,"DOWN"
"ZNF276",-1.67640333898363,3.92329822855249,-29.0321331401808,2.33211532746768e-95,8.72618327212628e-93,206.975647712325,"DOWN"
"FAM13A-AS1",-2.88793839084084,-0.113433136629641,-28.9019782001176,7.1042506502957e-95,2.61669532155345e-92,205.910908034381,"DOWN"
"LENG8",-2.256642574898,6.0740138918299,-28.8867966808778,8.09103785264278e-95,2.93430823538997e-92,205.718782185952,"DOWN"
"RP11-365N19.2",-3.6740673444714,-2.56945346874409,-28.822003141453,1.40999844000289e-94,5.03604442821034e-92,205.072342434454,"DOWN"
"CTD-2537I9.12",-3.59655116667555,-0.548892116026194,-28.7486871233526,2.64501142829003e-94,9.30609767150461e-92,204.59172172166,"DOWN"
"RP11-347C12.1",-4.07354000262827,-0.652933059743006,-28.6985265111943,4.06922688334664e-94,1.41064537236956e-91,204.166391499895,"DOWN"
"RP11-894P9.1",-3.43908416189514,-1.34518446440724,-28.5419053137828,1.5649975392464e-93,5.34662130328338e-91,202.761857307897,"DOWN"
"STEAP3-AS1",-4.11062903414191,-3.02094215678883,-28.526040774085,1.79407936813861e-93,6.04169042073306e-91,202.538044801937,"DOWN"
"EEF1A1P12",3.96054246071605,-1.26721069155754,28.4130437538677,4.75108792453491e-93,1.57742810767692e-90,201.536867507533,"UP"
"RPL37P6",4.29674515783144,-2.79493706051754,28.3963424024663,5.4873587175431e-93,1.79657648678672e-90,201.378736218165,"UP"
"RP11-295P9.3",-2.15758904857656,1.84010808317299,-28.2435576762651,2.05321360123773e-92,6.63019235917494e-90,200.290711199873,"DOWN"
"RP11-415J8.3",-3.41680388526542,-0.56471216168203,-28.2182792141196,2.55485746787001e-92,8.13860203920268e-90,200.036435157831,"DOWN"
"RP11-540B6.6",-1.76007445526536,1.49824355217654,-28.1458084552774,4.78313300981857e-92,1.50337059253938e-89,199.454325530556,"DOWN"
"SRRM2",-1.99195631037284,8.13449016207275,-28.1436952257889,4.87144812320388e-92,1.51098219221428e-89,199.362984690694,"DOWN"
"KCNAB3",-3.11655583694058,-1.38070108697754,-28.1263356290108,5.66158394108386e-92,1.73325348367753e-89,199.181245247165,"DOWN"
"CTD-2270P14.1",-2.41660869298874,2.17597745122119,-28.0887232777657,7.8420717821277e-92,2.37001484769354e-89,198.93919397024,"DOWN"
"RP11-419C5.2",-3.02001444269587,1.19418379147557,-28.0592930768833,1.01203267771737e-91,3.01982864706728e-89,198.706027305937,"DOWN"
"SMG1P7",-2.8526460212453,0.782158744132924,-27.97854403715,2.03860061153348e-91,5.93283113773811e-89,198.007346017031,"DOWN"
"MYH6",-5.08335208930058,-4.36951921477951,-27.9964567521596,1.74516162518231e-91,5.14233687380284e-89,197.957878280709,"DOWN"
"PNN",-1.84071724466776,5.78432384631491,-27.9595473501717,2.40398205940888e-91,6.91086208371287e-89,197.717111106248,"DOWN"
"ZNF700",-1.56652983891575,3.20136980371768,-27.9191489587504,3.41393929469905e-91,9.69599891493262e-89,197.425943938587,"DOWN"
"FAM229A",-2.67106347078554,1.66773237662968,-27.7764516305285,1.18025737355477e-90,3.31216750795317e-88,196.247656339577,"DOWN"
"CYP11B1",-4.85415146960064,-5.06103328150624,-27.7529986201991,1.44749869838193e-90,4.01433962552438e-88,195.810374272707,"DOWN"
"EPOR",-1.95868474180432,2.68952494630962,-27.7226784284449,1.88476040538347e-90,5.16621593443075e-88,195.743977309795,"DOWN"
"SPAG5-AS1",-2.48718923963234,-0.00849684670581812,-27.6669933796107,3.06139185365996e-90,8.29496438693405e-88,195.2819265526,"DOWN"
"SUMO2",1.40539563908229,6.19512755733837,27.6471554948464,3.63920184706727e-90,9.74851194783146e-88,195.004922224665,"UP"
"SEC31B",-3.05043978222078,2.27805127741553,-27.5326607621387,9.88019833617063e-90,2.6169203975118e-87,194.100569536546,"DOWN"
"CHRD",-3.48658042997607,5.43829238745271,-27.5046500736057,1.26178344590529e-89,3.30489124114728e-87,193.772349958172,"DOWN"
"RP11-274B21.3",-1.95446208953695,1.72566683303411,-27.4051915675228,3.00927988807111e-89,7.71062552190221e-87,193.019242063943,"DOWN"
"LINC01002",-2.65730270346271,1.44251597296194,-27.393849012595,3.32309803880006e-89,8.42316022243375e-87,192.921983562957,"DOWN"
"LOR",-3.54562909017745,-5.43864890625316,-27.4131886509598,2.80603111718026e-89,7.26885401376816e-87,192.842933045768,"DOWN"
"ACTA1",-5.2144437251404,-2.40052791916787,-27.3567542525288,4.59705351315033e-89,1.15283343048396e-86,192.528973850203,"DOWN"
"RBM5",-1.23750442081337,5.56807812607469,-27.3482340980087,4.95291106293833e-89,1.22899971038574e-86,192.38520304744,"DOWN"
"RP3-342P20.2",-5.27474976712412,-1.97352957779447,-27.3338511949322,5.61734735947988e-89,1.37935134692728e-86,192.34896406614,"DOWN"
"MAPK8IP3",-2.32530891190626,4.56057193871111,-27.3208992414707,6.29175489747485e-89,1.51342385916505e-86,192.156728222003,"DOWN"
"TBCAP1",3.34554786579767,-2.94450403832887,27.3284545939647,5.88907325468751e-89,1.43116622507988e-86,192.145450304746,"UP"
"RP11-215A21.2",3.89310329378589,-1.86080684904834,27.3065367497091,7.1348487392071e-89,1.69888676090231e-86,191.980609602388,"UP"
"RP13-516M14.10",-3.53836893794046,-2.22805553042521,-27.2863435520861,8.51503499617959e-89,2.00724919964941e-86,191.865940247208,"DOWN"
"CENPT",-1.58360599886682,4.26809508477347,-27.2682811965846,9.97473099571078e-89,2.32806271051376e-86,191.700834262653,"DOWN"
"AC012314.8",-3.08734192881396,-0.796021616393112,-27.2007005143671,1.80361793720625e-88,4.12783355667601e-86,191.195513377242,"DOWN"
"CTC-529I10.2",-2.69233980853066,-1.7183670164395,-27.2032612835901,1.76357075050057e-88,4.07575032368137e-86,191.146562129053,"DOWN"
"ATG16L2",-2.08200075838181,3.6510771455436,-27.19016417317,1.97820558819788e-88,4.48386926255659e-86,191.039686901242,"DOWN"
"AGAP9",-2.87089893333035,2.69808630639514,-27.1809128839653,2.14540294869144e-88,4.81653178185747e-86,191.006285558021,"DOWN"
"LINC01355",-2.88270209457748,0.970067805992123,-27.1341670159873,3.23315071629876e-88,7.12290297526269e-86,190.658109792267,"DOWN"
"ADAM20P1",-3.1906576617114,-2.19704724901807,-27.1447091529597,2.9474563700679e-88,6.55475368034062e-86,190.621374520652,"DOWN"
"SLX1B-SULT1A4",-2.58489499413358,1.30461584931838,-27.0327767380962,7.8764788310823e-88,1.71918736560281e-85,189.76638685871,"DOWN"
"WDR27",-2.17094227822288,2.0305953646788,-27.0241307444069,8.49829896486455e-88,1.83789359173167e-85,189.67098165074,"DOWN"
"HYPK",-1.81062868546082,1.8593366584487,-26.9958241821174,1.08992881371162e-87,2.33038179112536e-85,189.434095806082,"DOWN"
"CCDC84",-1.8807173578002,2.9187375557022,-26.9950550003899,1.09732481574222e-87,2.33038179112536e-85,189.370202242742,"DOWN"
"SGK494",-2.84312585277263,-0.0617798224723328,-26.9388564795653,1.79889173216937e-87,3.78618525021684e-85,188.933936527332,"DOWN"
"MYL1",-4.2141805715322,-5.2428827669226,-26.9090898485865,2.33761321314419e-87,4.87650940472991e-85,188.460117961336,"DOWN"
"RP11-394B2.1",-3.93946863012054,0.173612594355596,-26.8735156255194,3.19738179440866e-87,6.55407661213872e-85,188.372738269186,"DOWN"
"AC137932.4",-2.83106276417071,-0.768737355729377,-26.8773697392084,3.09068575813496e-87,6.39094169969434e-85,188.364127477379,"DOWN"
"WHAMMP2",-2.12304068404401,0.901497796476559,-26.8569968484121,3.69808711590853e-87,7.51508686063032e-85,188.228443288722,"DOWN"
"NKTR",-2.13676490283445,4.8507558913934,-26.8558202192171,3.73661316975279e-87,7.5284771154344e-85,188.068837233001,"DOWN"
"RP11-85K15.3",-2.3051236001025,-1.77912057748408,-26.8295254344198,4.71066714698372e-87,9.41055564880061e-85,187.865585316003,"DOWN"
"LA16c-358B7.3",-3.00570105858545,-0.00878563876733886,-26.6947802992776,1.54580727530688e-86,3.062127302589e-84,186.79400010274,"DOWN"
"AC009120.6",-2.31444466729016,0.841164867206242,-26.6201778210729,2.98721590319682e-86,5.86813670717155e-84,186.145256268542,"DOWN"
"ADAT2",-2.08846851606228,1.9576356179026,-26.6133458999963,3.17308466299637e-86,6.18174584800111e-84,186.06098544481,"DOWN"
"SPRR3",-5.67680904357008,-3.80903211629882,-26.5974757080094,3.65078832666657e-86,7.05410108397632e-84,185.845550148147,"DOWN"
"RP11-197N18.2",-3.10410181622867,0.609726562723307,-26.580714158945,4.23375566184937e-86,8.11400993632319e-84,185.797456817481,"DOWN"
"CTBP1-AS",-3.00347909521233,-0.623051306120341,-26.5295477486637,6.65599197143355e-86,1.26533628018228e-83,185.318781583146,"DOWN"
"SRSF11",-1.81957637565991,6.14559846613386,-26.510527285981,7.87565920691985e-86,1.48522331587777e-83,185.025628058618,"DOWN"
"EP400NL",-2.06432381939136,3.35921710562316,-26.4541539715459,1.29708763976179e-85,2.42668626445274e-83,184.572996869841,"DOWN"
"RP11-524F11.1",-3.5981099846452,-1.43293652784695,-26.4326927840194,1.56855741606527e-85,2.91146487944146e-83,184.437332531773,"DOWN"
"GRN",1.96037215062261,7.31906477064948,26.4312019052131,1.58940498922234e-85,2.92711279772954e-83,184.32911094753,"UP"
"TMEM262",-2.10667502985971,0.124109021170595,-26.3353916588605,3.71502394602885e-85,6.78870228525101e-83,183.621282992606,"DOWN"
"RP11-7F17.8",-2.05020813757333,-0.33652201842159,-26.3342663236649,3.75227901816273e-85,6.80403640731924e-83,183.593775442061,"DOWN"
"MYH2",-4.73976755622094,-4.75200595215841,-26.322357690311,4.17020442333172e-85,7.50413960848845e-83,183.345952371308,"DOWN"
"SLC25A37",-2.25439643798787,4.28519965056688,-26.3008169797097,5.04814431681547e-85,9.0151443924463e-83,183.174708943132,"DOWN"
"RP11-72I8.1",-3.33702439215557,-0.727097475511842,-26.1786647706287,1.49307744547239e-84,2.64633944527223e-82,182.22256520121,"DOWN"
"PRPF6",1.53731284944879,6.00065244300707,26.0902728519728,3.27580676071902e-84,5.76273080376339e-82,181.303891418545,"UP"
"SNRNP70",-1.8846876503489,7.07251113441301,-26.0845816740654,3.44589297882503e-84,6.01703964369202e-82,181.269101304685,"DOWN"
"RP11-186B7.4",-2.34982367817974,2.100925097408,-26.0552752086842,4.47228346436147e-84,7.75184839010243e-82,181.110078543225,"DOWN"
"KRT1",-5.76287677479107,-3.17266539130178,-26.0294715419828,5.62674715026254e-84,9.5423964441107e-82,180.864514939843,"DOWN"
"NEAT1",-3.19122381077762,8.16659701395712,-26.0298421005738,5.60821960261121e-84,9.5423964441107e-82,180.830654657933,"DOWN"
"CCNL1",-1.92414056312133,5.73692158704786,-26.0352288042529,5.34568701106311e-84,9.19809342421829e-82,180.804617224482,"DOWN"
"RP5-966M1.6",-4.30020764816135,5.99549295630683,-26.027088458413,5.74737227617504e-84,9.6773433333053e-82,180.768570430632,"DOWN"
"CTD-2600H12.2",-3.35720415327697,-1.39652908932635,-25.9764291079118,9.02317487514828e-84,1.50853405199908e-81,180.402312588291,"DOWN"
"MBL1P",-4.58280450240985,-0.84848346577631,-25.9510778676772,1.13092409785217e-83,1.87741364497671e-81,180.215907286613,"DOWN"
"RP3-368A4.6",-2.43964837073695,0.293361258323001,-25.9337461749018,1.31977694098558e-83,2.17560152656316e-81,180.069789795255,"DOWN"
"PNISR",-2.07652351658074,5.14088927215756,-25.9174309023605,1.52632643759407e-83,2.49861757731979e-81,179.75415075324,"DOWN"
"CRIPAK",-1.9500459721412,3.05076898579683,-25.88911110894,1.96465656201823e-83,3.19398959561764e-81,179.576281287764,"DOWN"
"NBPF8",-2.93696050562924,4.4406091378465,-25.868584647705,2.35927110120716e-83,3.80925326498331e-81,179.3340983369,"DOWN"
"H3F3A",1.4650455319942,7.69727119185369,25.8011031230131,4.30772430047764e-83,6.9078901316435e-81,178.734250047574,"UP"
"UBE2SP2",4.70203568644537,-2.00404046440432,25.7658937160824,5.89872704838394e-83,9.39531707510504e-81,178.462232456172,"UP"
"PNLIP",-6.4973665699591,-4.27654579169034,-25.6652641995146,1.44953399683401e-82,2.29327952398444e-80,177.616053865475,"DOWN"
"UBE2MP1",3.05845883610611,-2.59048949213868,25.6419783138386,1.7850534312046e-82,2.80527096891906e-80,177.3304553325,"UP"
"STAG3L5P-PVRIG2P-PILRB",-2.26775388535676,4.81096134530005,-25.5159918801361,5.51203934062677e-82,8.60498697858244e-80,176.171829440072,"DOWN"
"JMJD7-PLA2G4B",-2.65329885348552,2.36844611280525,-25.4782662958306,7.72822424015997e-82,1.19070215694961e-79,175.944551506611,"DOWN"
"AHSA2",-2.46100359817669,4.6546970505164,-25.4834355842183,7.37845231123638e-82,1.14429116008405e-79,175.884047914219,"DOWN"
"CCDC17",-2.71169739206262,0.0216501367042751,-25.4581834778729,9.2520181363416e-82,1.40708273243858e-79,175.832060323013,"DOWN"
"ARGLU1",-1.58486385849875,4.85334812534713,-25.4742805667451,8.00920841327751e-82,1.22598097354669e-79,175.794170875132,"DOWN"
"AC007278.3",-3.90254300784675,-4.59000347747972,-25.4394974989847,1.09389022730841e-81,1.6529663030988e-79,175.511944407595,"DOWN"
"FNBP4",-1.54503144115533,4.6821266241185,-25.4165633521883,1.34359798339702e-81,2.01736530335147e-79,175.279583909863,"DOWN"
"TPT1-AS1",-1.95275475034183,2.21245690380926,-25.3994963116724,1.56580111957986e-81,2.33611580961115e-79,175.259338133546,"DOWN"
"CLK4",-1.51148295384934,3.55168943880096,-25.2922984377597,4.0975127962251e-81,6.03691682158839e-79,174.212157586793,"DOWN"
"HNRNPH1",-1.53825449390059,7.12179917463321,-25.2932351946872,4.06319083539226e-81,6.02399984671081e-79,174.196721194455,"DOWN"
"KHDRBS1",1.07657323444577,5.79248965693225,25.2637359835011,5.29572281528279e-81,7.75379341146964e-79,173.913760671699,"UP"
"CLASRP",-1.51746484797756,4.57469979003359,-25.238412229174,6.6485790549694e-81,9.67450333720949e-79,173.683308314811,"DOWN"
"HPN-AS1",-3.58670020721121,-0.407368754371763,-25.1926180177628,1.00339940772353e-80,1.44226428282114e-78,173.455233659725,"DOWN"
"CTD-2013N24.2",-2.39907106538914,-1.98904060115576,-25.1954821980766,9.77893446033117e-81,1.41422590204532e-78,173.401122876041,"DOWN"
"ALLC",-4.75881710545305,-2.70710568251681,-25.1006769202699,2.29416780389992e-80,3.27760106917169e-78,172.584900696876,"DOWN"
"RP11-981G7.6",-3.35938087224035,-0.672291709469201,-25.0465815567839,3.73349676479178e-80,5.30179031544799e-78,172.139726228643,"DOWN"
"AGER",-2.19658743771867,0.775318984610367,-25.0380761498598,4.03069826616621e-80,5.68955989391234e-78,172.070323331065,"DOWN"
"RP11-159D12.2",-2.62686841231484,2.10884372500346,-25.0183751470363,4.81330026664265e-80,6.7538051896171e-78,171.834225544929,"DOWN"
"LRP5L",-2.30726004559297,2.27038731155501,-24.9581560196678,8.2813969261676e-80,1.15513236532869e-77,171.286844132375,"DOWN"
"CTC-479C5.10",-2.22699105221569,0.298337502992395,-24.9485311585469,9.03200723561479e-80,1.25242062685381e-77,171.267668007365,"DOWN"
"ZNF767P",-1.97196633104074,2.13296011735271,-24.8868972380066,1.57461288567396e-79,2.17066371660773e-77,170.659055776381,"DOWN"
"LSMEM1",-2.7016121831821,0.169710003974648,-24.8721536407211,1.79863052232748e-79,2.46506495946661e-77,170.581291705269,"DOWN"
"ACRC",-2.42724999386898,-0.393310378260352,-24.8426627667751,2.34704454305881e-79,3.19808560771822e-77,170.307295207277,"DOWN"
"FAM207BP",2.67161068698804,-2.48143578922207,24.8326576922293,2.56886602811604e-79,3.48022292418272e-77,170.10680166493,"UP"
"STAG3L5P",-2.42190598463508,2.21807259002221,-24.8123803938936,3.084909113517e-79,4.15546071616779e-77,169.974718691631,"DOWN"
"RP11-631N16.2",-2.30524980871822,0.152737255140149,-24.7424107113809,5.80375872049264e-79,7.77340933625983e-77,169.413161456145,"DOWN"
"PTOV1-AS2",-2.45517736413426,0.0461295540086388,-24.734566835285,6.23004897511722e-79,8.29722850228464e-77,169.342122702246,"DOWN"
"DPP9-AS1",-3.27225143778146,-2.58514127323306,-24.7155413941173,7.39886390990604e-79,9.798506682484e-77,169.097642538173,"DOWN"
"MUC21",-4.10976471361468,-4.8573504644455,-24.6871534387728,9.56345966231268e-79,1.25943818223294e-76,168.787256108472,"DOWN"
"SEMA6A-AS1",-2.47294934809995,-2.07491470184371,-24.6717181427394,1.09958302795206e-78,1.44002615099522e-76,168.705257146304,"DOWN"
"AGAP4",-1.92268957576967,2.24083314067116,-24.6385579020954,1.48415770777398e-78,1.93293091963293e-76,168.412391261807,"DOWN"
"PAN2",-1.97453492245316,5.30258521983616,-24.6069989061369,1.97463325104201e-78,2.5575840454293e-76,167.986468693919,"DOWN"
"EIF4BP7",2.74366004545071,0.171369627063048,24.5778570228283,2.57059199087792e-78,3.31128770497078e-76,167.875368394488,"UP"
"PWRN1",-3.79912533803144,-4.72827789334049,-24.5717974070722,2.71553862793439e-78,3.47898869979877e-76,167.7477758345,"DOWN"
"MSANTD2",-1.67864238912924,1.79163401381356,-24.5247562539078,4.15764562895861e-78,5.29773948169953e-76,167.41643884696,"DOWN"
"HSPB1P1",3.99494607784288,-2.80405157916503,24.5217788546309,4.27129343640724e-78,5.41329033206602e-76,167.330024363714,"UP"
"TBC1D29",-3.42224513806602,-4.58215395182485,-24.5032929049384,5.04991937718239e-78,6.36586895605992e-76,167.128274032311,"DOWN"
"FTH1P5",2.81385336381256,-3.4924313657516,24.4919129288473,5.59836630328384e-78,7.01969621634628e-76,167.041883770767,"UP"
"AC027601.1",-2.52949432478983,-0.742652005445472,-24.4713281246953,6.74637469815434e-78,8.41440691849695e-76,166.955525194357,"DOWN"
"RP11-158M2.3",-3.63873166753046,-2.02089732211314,-24.4680123530983,6.95217957795849e-78,8.6254594311166e-76,166.898611596251,"DOWN"
"SLFNL1",-3.13286199633618,-1.19721801285981,-24.4526929526253,7.98771498115249e-78,9.85834582464437e-76,166.780374079463,"DOWN"
"KRT78",-3.39064646321599,-5.33323019103904,-24.4462908369326,8.46498280043772e-78,1.03929708101416e-75,166.615828366417,"DOWN"
"PRPS1P2",-2.96683832350415,-2.18740458852155,-24.4105767765062,1.17018673463972e-77,1.42926486506021e-75,166.361157640901,"DOWN"
"PAXBP1",-1.42098315667477,3.84663985843946,-24.3745698479424,1.62215353293273e-77,1.97108377483625e-75,165.915987145503,"DOWN"
"RSRP1",-2.29574917406971,4.56249687479395,-24.3261787632472,2.51650425614329e-77,3.04213101692645e-75,165.450628818946,"DOWN"
"MIR143HG",-3.1679277991516,-1.18023889968026,-24.2747519403319,4.01397291401266e-77,4.80311591380814e-75,165.174239087255,"DOWN"
"RP11-158M2.5",-3.55084085300343,-4.56901346586718,-24.2833998089187,3.71080417347002e-77,4.46299932557187e-75,165.150344085304,"DOWN"
"GSTM2",-2.92473955647164,2.74159589320471,-24.2694711671769,4.21117078840928e-77,4.98843864297347e-75,165.024728756962,"DOWN"
