"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"TSPAN6",-0.689120262440176,-2.68822895946955,-4.55555701835914,6.29666032937851e-06,8.09726726742214e-06,2.21717522035445,"NOT"
"UPRT",0.331881686215839,2.00676093723835,4.65233715038753,4.01696300638414e-06,5.19373410148401e-06,2.21568457503334,"NOT"
"GLE1",-0.173059130968375,4.98665490622054,-4.70793297792981,3.09150347397331e-06,4.0155790390676e-06,2.21410556388237,"NOT"
"RP11-147L13.13",0.774808938202528,1.71513740855128,4.64317457402058,4.193048928962e-06,5.41789302594292e-06,2.21361186509309,"NOT"
"LYSMD4",-0.303876265655954,1.95050333156268,-4.64206434146586,4.21488229933083e-06,5.44556157778337e-06,2.21290764074839,"NOT"
"RP11-817O13.8",0.305599921851358,-0.311065759635171,4.58913778538347,5.39229469140488e-06,6.94737793864048e-06,2.2103493396639,"NOT"
"TSPAN10",0.62880850924947,-2.85707588333355,4.55768902723767,6.23516171301426e-06,8.01857997943627e-06,2.20989105922985,"NOT"
"VDAC1",-0.500413455499437,5.83861865329217,-4.71515929949176,2.98746269865376e-06,3.88180057251799e-06,2.20887597223795,"NOT"
"ZNF160",0.332736791496533,4.3023598192941,4.6969471648131,3.25637385825926e-06,4.22549783048612e-06,2.19601013558611,"NOT"
"FAM151B",0.955312872272919,-0.369886690018667,4.58841984167343,5.41025430287944e-06,6.970170645349e-06,2.19508966681098,"NOT"
"SPOCK2",-1.19036741888736,4.90203566120227,-4.69464823123055,3.29192920436242e-06,4.2707799892914e-06,2.190649009685,"DOWN"
"PARG",0.329695186267214,3.30842902841755,4.67825892557448,3.5564409339512e-06,4.60679981924432e-06,2.18847578937174,"NOT"
"KCNK7",-0.853036619586485,-0.0179580819743161,-4.57633421688684,5.72133620366695e-06,7.36399489333955e-06,2.18751229752682,"NOT"
"RP11-730K11.1",-0.542200444379154,-1.72165481942989,-4.55467589547877,6.32224620228868e-06,8.12976661097554e-06,2.18643804358484,"NOT"
"RP4-781K5.2",-0.576038231211511,3.3925971852052,-4.67128815566983,3.67503253457822e-06,4.75780220406108e-06,2.18457774373459,"NOT"
"RNF34",-0.246549458631408,4.37367257327922,-4.69168845273363,3.33825505992442e-06,4.32979778565041e-06,2.17984866563093,"NOT"
"ZBTB7C",-0.716655415719121,-3.14015230760145,-4.54713183478395,6.54542876573203e-06,8.41008470127301e-06,2.17725180589072,"NOT"
"RP11-90L1.8",-0.700980839591188,-3.90307999074046,-4.55368404722394,6.35116659802135e-06,8.16574064513835e-06,2.17347927236196,"NOT"
"MAML1",0.227601011497463,5.52722564759024,4.70474484679131,3.13850417188675e-06,4.07581207780226e-06,2.16514797164695,"NOT"
"RFX5",0.381175285352232,5.0202772117837,4.69827994122387,3.23593048847678e-06,4.20002108443805e-06,2.15736059472492,"NOT"
"RP11-59D5__B.2",-1.21878682696962,-1.6538214317118,-4.54175301774724,6.70914840150784e-06,8.61916355301454e-06,2.14314666643963,"DOWN"
"TMEM51-AS1",-0.825938827067622,-2.1875591951346,-4.53991838366556,6.76588347933195e-06,8.69075889811762e-06,2.14300855529902,"NOT"
"CD9",-0.640221808611158,3.33072954463404,-4.65780170668911,3.91535086393739e-06,5.06462712880205e-06,2.1391282430251,"NOT"
"ZNF337",0.265895527553144,4.06174680725989,4.67842772712928,3.55361528215169e-06,4.60382948982525e-06,2.13001954746448,"NOT"
"FAM110D",-0.737091123214475,-4.50344740766131,-4.5511635135173,6.42523259257695e-06,8.26014881554011e-06,2.12979879720609,"NOT"
"CTD-2541J13.2",-0.69739546348385,-4.54819560291099,-4.55101662505634,6.42957436448702e-06,8.26532078757839e-06,2.12686251907355,"NOT"
"CD68",-1.13989967435743,6.47883543755713,-4.69966691138662,3.21478688725819e-06,4.1729958023001e-06,2.12597818549366,"DOWN"
"CRTAM",-0.927966582842003,0.205003451421935,-4.56470690700752,6.03677167843295e-06,7.76556106560261e-06,2.11726801304035,"NOT"
"SNCA-AS1",0.608039081848597,-5.14979693435249,4.54778365307002,6.52585108705729e-06,8.38617620988771e-06,2.1137433469101,"NOT"
